product_name,product_price,product_rating,product_img_url,product_SKU,old_price
Lenovo V15-IGL Intel Celeron 1TB HDD 4GB RAM Win 10  + 32GB Flash,"₦ 135,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/0308721/1.jpg?9605,LE842CL2HX460NAFAMZ,
Keyboard Sticker Cover Protector Skin For Air Pro Retina 13 15 17 Blue,"₦ 2,731",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/646527/1.jpg?5971,GE779MP1GS03JNAFAMZ,"<div class=""old"">₦ 3,550</div>"
"Hp 15 Touchscreen, Intel Celeron N4020 4GB RAM 1TB HDD, Wins 11","₦ 182,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/5611121/1.jpg?0156,HP246CL2AHUFSNAFAMZ,"<div class=""old"">₦ 198,000</div>"
Hp Stream 14 Intel Celeron D/C 64GB SSD- 4GB RAM WIN 10,"₦ 168,000","<div class=""stars _s"">4.5 out of 5<div class=""in"" style=""width:90%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/91/770307/1.jpg?4714,HP246CL1IMYF7NAFAMZ,"<div class=""old"">₦ 190,000</div>"
"Hp 255 G8 AMD RYZEN 3,1TB HDD, 12GB RAM, Wins 10 + Free Mouse","₦ 224,950",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/1572711/1.jpg?1576,HP246CL2G7IVRNAFAMZ,
Hp Notebook 15 INTEL CELERON Touchscreen 8GB RAM -1TB HDD  Windows 10,"₦ 184,999",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/73/4233221/1.jpg?6442,HP246CL2V92AINAFAMZ,
"Hp Stream 11 Intel Celeron Dual Core- 11.6Inches (32GB SSD,2GB RAM+32GB Flash,Mouse,USB Light For Keyboard) Windows 10- Ultra Slim","₦ 125,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/798863/1.jpg?3259,HP246EL0OAGLRNAFAMZ,
Silicone Desktop Keyboard Skin Cover For HP 15.6inch BF Laptop Black,"₦ 2,948","<div class=""stars _s"">4 out of 5<div class=""in"" style=""width:80%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/949209/1.jpg?3429,GE779MP0QRF15NAFAMZ,"<div class=""old"">₦ 3,538</div>"
"Hp 250 G8 Intel Celeron N4020, 4GB RAM, 1TB HDD, 15.6"", Wins 10+ Headset","₦ 164,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/1531121/1.jpg?2988,HP246CL2SPJDKNAFAMZ,
Asus E210M Intel Celeron 128GB EMMC 4GB RAM 11.6'-Inch Windows 10 Pink Plus FREE 16GB Flash Drive,"₦ 133,580","<div class=""stars _s"">5 out of 5<div class=""in"" style=""width:100%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/35/218407/1.jpg?7847,AS650CL0KYUP3NAFAMZ,"<div class=""old"">₦ 159,990</div>"
"Lenovo V14-AMD A4-3020e 4GB/1TB HDD 14""HD Win 10 + FREE 16GB Flash Drive","₦ 189,990","<div class=""stars _s"">4.7 out of 5<div class=""in"" style=""width:94%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/008787/1.jpg?4026,LE842CL09J4GJNAFAMZ,
Hp Pavilion X 360 Convertible 14 11th Gen Core I3 (512GB SSD 8GB) HD Touch Display  Win 11,"₦ 357,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/073569/1.jpg?4305,HP246CL0N9HCXNAFAMZ,
Hp Pavilion 14 X360- Intel Core I3 - 1TB HDD- 8GB RAM- TOUCHSCREEEN- Convertible- Windows 10 + BAG,"₦ 300,000","<div class=""stars _s"">3 out of 5<div class=""in"" style=""width:60%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/260117/1.jpg?4429,HP246CL1K4BKLNAFAMZ,"<div class=""old"">₦ 405,000</div>"
"Asus Notebook Intel Celeron 4GB RAM 1TB HDD Win 10 14.1"" + Headset","₦ 168,000","<div class=""stars _s"">5 out of 5<div class=""in"" style=""width:100%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/694169/1.jpg?6986,AS650CL0YY0PLNAFAMZ,"<div class=""old"">₦ 182,000</div>"
"Hp Stream 11 Mini Intel Celeron Dual Core,11.6Inches,(32GB SSD,4GB RAM+32GB Flash,Mouse,USB Light For Keyboard) Windows 10","₦ 65,500",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/913333/1.jpg?2834,HP246EL1AZDX1NAFAMZ,
Hp 15 10TH GENERATION INTEL CORE I5-8GB RAM-1TB HDD-WIN 10,"₦ 340,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/47/268657/1.jpg?4979,HP246CL0S54Q9NAFAMZ,"<div class=""old"">₦ 360,000</div>"
"Lenovo Ideapad  Intel Celeron 4GB RAM 1TB HDD 14"" Wins 10","₦ 140,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/8937521/1.jpg?2297,LE842CL33V7QWNAFAMZ,
DELL LATITUDE 5420 11TH GEN C0RE I5 256GB SSD 16GB RAM BACKLIT,"₦ 548,250",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/73/8858311/1.jpg?4890,DE168CL2VIZ5ZNAFAMZ,
"Hp 14-bs046na Intel Pentium Core 1.6ghz(4GB,256GB SSD) Win10","₦ 180,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/568148/1.jpg?7527,HP246CL0R4OLWNAFAMZ,
Hp Pavilion 14 X360- Intel Core I3 - 1TB HDD- 8GB RAM- TOUCHSCREEEN- Convertible- Windows 10 + BAG,"₦ 300,000","<div class=""stars _s"">5 out of 5<div class=""in"" style=""width:100%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/545127/1.jpg?2802,HP246CL1KVV3BNAFAMZ,"<div class=""old"">₦ 438,000</div>"
"Hp 15 11TH GEN, INTEL CORE I5, 8GB RAM, 256GB SSD, INTEL IRIS Xe, WINS 11 + Free Bag","₦ 348,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/9732221/1.jpg?2614,HP246CL27RIEENAFAMZ,"<div class=""old"">₦ 383,000</div>"
"Lenovo IDEAPAD GAMING 3,R7,8gb,1tb HDD+512gb SSD,4gb Nvidia, Win 10","₦ 520,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/3116721/1.jpg?4364,LE842CL27DBY0NAFAMZ,
Hp Probook 11 X360 G5 EE Intel Celeron 4GB Ram 64GB EMMC Wins 10 Pro In S Mode,"₦ 164,500",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/594689/1.jpg?9029,HP246CL02QHA9NAFAMZ,"<div class=""old"">₦ 179,000</div>"
Portable Adjustable Laptop Table With Cooling Pad,"₦ 12,500","<div class=""stars _s"">4.3 out of 5<div class=""in"" style=""width:86%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/830195/1.jpg?2945,GE779HL1LNENNNAFAMZ,"<div class=""old"">₦ 30,000</div>"
"Hp ProBook 450 G8 Laptop 15.6"" 8GB RAM 256GB SSD I5  11th Gen Iris Xe Graphics WINS 10","₦ 365,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/300209/1.jpg?0439,HP246CL19FDM9NAFAMZ,"<div class=""old"">₦ 550,000</div>"
Charging Adapter For Microsoft Surface Pro Work With 15V 45W Charger,"₦ 3,718",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/878399/1.jpg?5915,GE779SN19RRR3NAFAMZ,"<div class=""old"">₦ 4,462</div>"
"Hp Pavilion 15 11th Gen Intel Core I7 16GB, 512 SSD Touch/Backlit Keyboard Wins 11","₦ 579,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/2003221/1.jpg?2027,HP246CL2S5476NAFAMZ,"<div class=""old"">₦ 615,000</div>"
Hp Pavilion 15 - Intel Pentium/Pavillion - 1TB HDD - 4GB RAM - Windows 10 Home Genuine Factory Loaded -  +32GB Flash With A USB Lamp And A Wireless Mouse  - White,"₦ 130,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/490792/1.jpg?6269,HP246EL0BLR6WNAFAMZ,
"Hp 15- Touchscreen (Intel Core™ I3-1005G1,8GB,256GB SSD,Wins 10","₦ 285,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/968657/1.jpg?3085,HP246CL1EL68HNAFAMZ,"<div class=""old"">₦ 310,000</div>"
DELL Latitude 3310 Core I3 256GB SSD 8GB RAM WINS 10 Pro,"₦ 300,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/77/0557721/1.jpg?9961,DE168CL2XEX3WNAFAMZ,
"Hp 14 10th Gen Intel® Core™ I3 8GB RAM 1TB HDD 14"" Win 10","₦ 263,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/230607/1.jpg?4394,HP246CL0WVS7JNAFAMZ,"<div class=""old"">₦ 290,000</div>"
Hp Laptop 15 INTEL CORE I5- 10210U 8GB/1TB 10TH GEN FREEDOS,"₦ 335,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/5852421/1.jpg?8863,HP246CL2SDD7ENAFAMZ,"<div class=""old"">₦ 450,000</div>"
"Msi Katana GF76 17.3"" Gaming Laptop 16GB RAM 512GB SSD I7-11TH GEN RTX 3050 Ti(4GB) Windows 10","₦ 725,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/8885521/1.jpg?0447,MS858CL1Y6RE0NAFAMZ,
"Hp 255 G8 AMD RYZEN 3,1TB HDD, 8GB RAM, Wins 10 + Free Mouse","₦ 215,500",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/37/2652711/1.jpg?3944,HP246CL29Q2K7NAFAMZ,
"DELL G5 GAMING  INTEL CORE I7 16GB,1TB SSD 6GB NVIDIA  WINS 10","₦ 789,500",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/633789/1.jpg?4025,DE168CL0WIZP9NAFAMZ,
Universal Adjustable Folding Laptop Stand Desk 4 PC Notebook,"₦ 14,700","<div class=""stars _s"">4.1 out of 5<div class=""in"" style=""width:81.99999999999999%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/261554/1.jpg?3959,GE779HL0WWG36NAFAMZ,"<div class=""old"">₦ 25,000</div>"
Asus E210M Mini Laptop Intel Celeron 128GB EMMC 4GB RAM 11.6' Wins 10,"₦ 139,700",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/98/202877/1.jpg?3378,AS650CL1MGTTPNAFAMZ,
"Hp Pavilion 15 11th Gen Intel Core I7 16GB, 512 SSD Touch/Backlit Keyboard Wins 11","₦ 579,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/9603221/1.jpg?9028,HP246CL2EWFPENAFAMZ,
Hp Notebook15 Intel Core I3 Touchscreen 12GB RAM/1TB HDD Win 10,"₦ 264,499",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/37/199758/1.jpg?8954,HP246CL0M5BIMNAFAMZ,"<div class=""old"">₦ 290,000</div>"
"Hp ASUS W202N, Intel Celeron, 128GB, 4GB, Win10, Mini DARK BLUE","₦ 160,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/3162101/1.jpg?7416,HP246CL38AAYANAFAMZ,
Hp Stream 14 (Intel Celeron 4GB/32GB EMMC 14 Inches Windows 10,"₦ 130,000","<div class=""stars _s"">1 out of 5<div class=""in"" style=""width:20%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/790563/1.jpg?8636,HP246EL01NT7NNAFAMZ,
"Hp Envy 17 Intel Core I7 10th GEN(12GB,512,2GB NVIDIA) 17.3 Touch/Backlit Keys Wins 10","₦ 880,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/563337/1.jpg?3467,HP246CL1HX349NAFAMZ,
DELL Vostro 3401 14'' FHD(10th Gen Core I3 1TB HDD - 12GB RAM Windows 10 Pro,"₦ 264,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/1184221/1.jpg?8730,DE168CL310V2UNAFAMZ,"<div class=""old"">₦ 280,000</div>"
"Hp Smart Intel Celeron, (4GB RAM, 1TBHDD+ 32GB Flash Drive,Mouse,USB Light) Windows 10 -Black/Silver Colour","₦ 115,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/30/490792/1.jpg?7708,HP246EL0I5IUGNAFAMZ,
Hp Stream 11 Intel Celeron D/C  4GB RAM- 64GB HDD WIN 10+ BAG,"₦ 103,999",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/351969/1.jpg?6919,HP246CL1IZF8HNAFAMZ,"<div class=""old"">₦ 127,000</div>"
Hp 15 Inch AMD RYZEN™ 3 - 2.6GHz - 3.5GHz -AMD Radeon Graphics 8GB RAM 1TB HDD Windows 10 +Mouse,"₦ 202,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/3137601/1.jpg?5089,HP246CL1YFVHCNAFAMZ,"<div class=""old"">₦ 233,000</div>"
"Hp 15 11TH GEN, INTEL CORE I5, 12GB RAM, 256GB SSD, INTEL IRIS Xe, WINS 11","₦ 354,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/3901421/1.jpg?4147,HP246CL37QGE6NAFAMZ,"<div class=""old"">₦ 375,000</div>"
Rino5 Smart Phone SC7731G 4 Core 1GB+8GB Memory,"₦ 24,599",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/6780821/1.jpg?3965,GE779EA35IW5ENAFAMZ,"<div class=""old"">₦ 49,198</div>"
Hp Notebook 15 Intel Core I3 Touchscreen 12GB RAM - 1TB HDD-Windows 10 + HP MOUSE,"₦ 265,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/5648121/1.jpg?9043,HP246CL33O5XONAFAMZ,"<div class=""old"">₦ 272,000</div>"
NEW Laptop Memory RAM DDR3 PC3 8500 1066MHz 204pin SOM Non-ECC CL7 2 X GB Lot-DDR3 1333 8GB,"₦ 7,739",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/547257/1.jpg?4376,GE779CL0E0P6HNAFAMZ,"<div class=""old"">₦ 11,609</div>"
Hp 15 Inch AMD RYZEN™ 3 - 2.6GHz - 3.5GHz- AMD Radeon Graphics 12GB RAM 1TB HDD Windows 10 + Mouse,"₦ 208,000","<div class=""stars _s"">4 out of 5<div class=""in"" style=""width:80%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/3921601/1.jpg?5948,HP246CL1RXSBKNAFAMZ,
Lenovo Ideapad  Intel Celeron 1TB HDD 8GB RAM Win 10+ Mouse,"₦ 169,400",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/35/1524711/1.jpg?7424,LE842CL28GSBBNAFAMZ,"<div class=""old"">₦ 179,800</div>"
Lenovo Ideapad  4GBRAM - 1TB HDD Intel Celeron  Windows 10,"₦ 136,000","<div class=""stars _s"">4 out of 5<div class=""in"" style=""width:80%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/299743/1.jpg?7288,LE842EL0Y44RJNAFAMZ,"<div class=""old"">₦ 189,000</div>"
Hp STREAM 11 INTEL CELERON® 4GB RAM 32GB EMMC WIN 10+32GB FLASH,"₦ 110,000","<div class=""stars _s"">1.5 out of 5<div class=""in"" style=""width:30%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/811796/1.jpg?5884,HP246CL0UUI8KNAFAMZ,"<div class=""old"">₦ 163,000</div>"
Lenovo AMD 14'' Lenovo 4GB RAM DDR4-1TB HDD WIN 10+USB LIGHT,"₦ 160,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/6987001/1.jpg?7025,LE842CL2H4K98NAFAMZ,
Hp Envy X360 15-ed1002nia  - 15.6'' Full HD Touchscreen - 16GB RAM 1TB SSD - 11th Gen Core I7-1165G7 -2GB NVIDIA® GeForce® MX450 - Fingerprint Reader -- Windows 11 Home,"₦ 775,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/0147721/1.jpg?6449,HP246CL3AHKS4NAFAMZ,
Asus Vivobook W202NA Intel Celeron 4GB RAM 128GB 11.6-inc Win 10,"₦ 122,990",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/98/2063221/1.jpg?2108,AS650CL3A08Z6NAFAMZ,"<div class=""old"">₦ 149,990</div>"
Hp 15 Intel Core I5 10th Gen Touchscreen 12GB RAM 1TB HDD Windows 10,"₦ 376,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/9917311/1.jpg?9747,HP246CL30Y5BNNAFAMZ,
Laptop Soft Silicone Keyboard Skin Cover For HP 15.6 Inch Clear Pink,"₦ 3,133",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/549209/1.jpg?2769,GE779MP0O53YXNAFAMZ,"<div class=""old"">₦ 3,760</div>"
Hp Pavilion 15 Intel Pentium Quad Core 8GB RAM - FingerPrint Reader- 1TB HDD Windows 10 + 32GB Flash,"₦ 213,499",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/6640811/1.jpg?9417,HP246CL2RTMFLNAFAMZ,
Asus X509FA Intel Core I3 4GB RAM 1TB HDD 15.6-inch HDD Windows 10 + 32GB Flash Drive,"₦ 219,990","<div class=""stars _s"">5 out of 5<div class=""in"" style=""width:100%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/21/049689/1.jpg?6020,AS650CL0CJ61LNAFAMZ,"<div class=""old"">₦ 259,990</div>"
Hp 15 Intel Pentium Quad Core 4GB RAM - FingerPrint Reader- 1TB HDD Windows 10 + Free Headset,"₦ 212,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/30/6134811/1.jpg?8397,HP246CL25RI09NAFAMZ,"<div class=""old"">₦ 242,000</div>"
Hp Notebook 15 INTEL CELERON Touchscreen 8GB RAM -1TB HDD  Windows 10,"₦ 184,999",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/8523221/1.jpg?2602,HP246CL2PJX9ENAFAMZ,"<div class=""old"">₦ 220,000</div>"
"Hp Pavilion 14'' X360 Convertible, Touch,Intel Core I3 - 8GB RAM - 256GB SSD Windows 10+ Hp MOUSE","₦ 290,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/9905221/1.jpg?1389,HP246CL2SM1X6NAFAMZ,"<div class=""old"">₦ 380,000</div>"
"Hp 255 G8 AMD RYZEN 3,1TB HDD, 12GB RAM, Wins 10 + Free Mouse","₦ 225,450",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/4372711/1.jpg?0953,HP246CL2EL847NAFAMZ,"<div class=""old"">₦ 250,000</div>"
Hp ProBook 11 X360- TOUCH Intel Celeron 128GB 4GB RAM WIN10 Pro,"₦ 169,500",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/73/909387/1.jpg?3051,HP246CL1804UJNAFAMZ,"<div class=""old"">₦ 190,000</div>"
"Hp 15 Intel Celeron N4020 8GB RAM 1TB HDD 15.6"" Wins 10 + Mouse","₦ 209,999","<div class=""stars _s"">4 out of 5<div class=""in"" style=""width:80%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/692789/1.jpg?7966,HP246CL1AUNQTNAFAMZ,"<div class=""old"">₦ 225,000</div>"
"Hp Pavilion 14'' X360 Convertible, Touch,Intel Core I3 - 8GB RAM - 256GB SSD Windows 10+ Hp MOUSE","₦ 290,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/7005221/1.jpg?9407,HP246CL2X7AZUNAFAMZ,"<div class=""old"">₦ 380,000</div>"
Hp 14 Inch AMD RYZEN™ 3 - 2.6GHz - 3.5GHz - 12GB RAM 1TB HDD Windows 10 + Mouse,"₦ 209,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/91/1507601/1.jpg?0808,HP246CL35T0VCNAFAMZ,
Hp 14 Inch AMD RYZEN™ 3 - 2.6GHz - 3.5GHz - 8GB RAM 1TB HDD Windows 10 + Mouse,"₦ 201,500",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/9107601/1.jpg?6795,HP246CL2MM0BSNAFAMZ,
Asus Mini Notebook Intel Celeron 4GB RAM 500GB HDD 11.6' Wins 10 Star Grey,"₦ 132,500",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/5939911/1.jpg?9899,AS650CL2I96O7NAFAMZ,"<div class=""old"">₦ 165,000</div>"
Hp 15 Inch AMD RYZEN™ 3 - 2.6GHz - 3.5GHz -AMD Radeon Graphics 12GB RAM 512GB SSD Wins 10 +Free Bag,"₦ 280,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/7366311/1.jpg?2015,HP246CL394QYFNAFAMZ,
Hp 250 G7 Intel Celeron 4GB RAM 1TB HDD Windows 10 + Mouse,"₦ 195,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/702838/1.jpg?6035,HP246CL0JGXO6NAFAMZ,"<div class=""old"">₦ 235,000</div>"
"Hp  15 Intel Corei3( 1tb HDD, 8gb RAM)Touchscreen,Bluetooth,Webcam, Windows 10 +32GB Flash Drive(back","₦ 280,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/986402/1.jpg?6998,HP246EL1C7TIANAFAMZ,
Adjustable Computer & Laptop/ Reading Desk With Wheel,"₦ 21,900","<div class=""stars _s"">5 out of 5<div class=""in"" style=""width:100%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/9718611/1.jpg?4701,GE779FD1PB1LHNAFAMZ,"<div class=""old"">₦ 24,900</div>"
Lenovo Ideapad  Intel Celeron 1TB HDD 4GB RAM Win 10 PRO + 32GB Flash,"₦ 135,999",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/05/554307/1.jpg?3208,LE842CL03B1QBNAFAMZ,"<div class=""old"">₦ 172,000</div>"
4.5mm*3.0mm To USB C Charging Cable Require PD For  Envy EliteBook,"₦ 4,416",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/34/7669901/1.jpg?9705,GE779SN288IVINAFAMZ,"<div class=""old"">₦ 5,299</div>"
"Hp Stream 11 Intel Celeron (4GB RAM,32GB SSD+32GB Flash) 11.6-Inch Windows 10 Laptop","₦ 125,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/598863/1.jpg?3261,HP246EL12GKSVNAFAMZ,
Hp ProBook 11 X360- TOUCHSCREN-  Intel Pentium 128GB HDD 8GB RAM WIN10 Pro + Free Mouse,"₦ 190,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/2222521/1.jpg?2064,HP246CL24XOJ0NAFAMZ,
DELL Latitude 3310 Core I3 256GB SSD 8GB RAM WINS 10 Pro,"₦ 265,000","<div class=""stars _s"">4 out of 5<div class=""in"" style=""width:80%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/958459/1.jpg?3504,DE168CL1L4Q0RNAFAMZ,
Hp 15 Intel Pentium Quad Core 8GB RAM - FingerPrint Reader- 1TB HDD Windows 10 + Free Mouse,"₦ 220,500",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/1674811/1.jpg?1646,HP246CL2QC41LNAFAMZ,"<div class=""old"">₦ 265,000</div>"
Hp 14 10th Generation Intel Core I3 (4gb Ram 128gb SSD) Wins 10 In S Mode,"₦ 248,000","<div class=""stars _s"">3 out of 5<div class=""in"" style=""width:60%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/124556/1.jpg?2147,HP246CL1L8A6KNAFAMZ,"<div class=""old"">₦ 255,000</div>"
Hp Pavilion 15 Intel PENTIUM FingerPrint Reader 8GB RAM 1TB HDD WIN 10+ 32FLASH,"₦ 219,499",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/4352611/1.jpg?0224,HP246CL1XBM0TNAFAMZ,"<div class=""old"">₦ 224,999</div>"
Hp 15 Intel Pentium Quad Core 8GB RAM - FingerPrint Reader- 1TB HDD Windows 10 + Free Bag,"₦ 223,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/2134811/1.jpg?7867,HP246CL2QD3JDNAFAMZ,"<div class=""old"">₦ 255,000</div>"
"Asus Zenbook  UX425EA 14""  Intel Core I5 8GBRAM, 256GBSSD Win10","₦ 499,990",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/7092321/1.jpg?2152,AS650CL22UDV4NAFAMZ,
Hp 14 AMD RYZEN™ 3 3250U 12GB RAM 1TB HDD Windows 10 + Mouse,"₦ 210,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/722359/1.jpg?1064,HP246CL0B5A9JNAFAMZ,
Laptop Stand Holder Table Desk For Macbook,"₦ 22,000","<div class=""stars _s"">5 out of 5<div class=""in"" style=""width:100%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/938177/1.jpg?3473,GE779HL17FBGHNAFAMZ,
"Hp 15 Intel Core I3-2.0Ghz (8gb Ram,1TB Hdd )Windows 10","₦ 272,800","<div class=""stars _s"">4.2 out of 5<div class=""in"" style=""width:84%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/598552/1.jpg?8005,HP246EL0IT9LKNAFAMZ,
Hp Pavilion 15 Intel Core I7 512 SSD 16GB RAM 4GB Nvidia Graphics Touch/Backlit Keyboard Win10,"₦ 589,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/8543821/1.jpg?0114,HP246CL37EYZYNAFAMZ,"<div class=""old"">₦ 635,000</div>"
Hp ProBook 11 2in1 Mini Intel Celeron 64gb SSD 4gb Win 10 Touch,"₦ 165,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/677954/1.jpg?4151,HP246EL0R71C2NAFAMZ,"<div class=""old"">₦ 180,000</div>"
"Hp EliteBook 850 G8,Core I7-1165G7,1TB SSD 32GB RAM,15.6"" FHD,BACKLIT,FP,WIN 10 PRO","₦ 1,050,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/401459/1.jpg?7655,HP246CL1N6INNNAFAMZ,
Hp Pavilion 15 Intel Core I5 10th Gen Touchscreen  8GB RAM 1TB HDD Windows 10 + 32GB Flash,"₦ 344,799",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/13/0434711/1.jpg?1733,HP246CL1VAWWFNAFAMZ,
